,price,condition,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
3411,779.95,0.0,814.0,98.4,0.0,17,128.0,2021
3412,789.99,1.0,50.0,96.3,2.0,15,64.0,2019
3413,29.99,0.0,33369.0,98.8,2.0,8,56.774193548387096,2015
3414,500.0,1.0,504.0,100.0,0.0,14,64.0,2018
3416,9.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
3417,9.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
3418,9.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
3419,39.2,6.0,1569.0,96.0,3.0,7,35.82608695652174,2014
3420,9.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3421,13.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3422,374.95,1.0,82193.0,98.4,3.0,16,256.0,2020
3423,9.99,6.0,531.0,98.4,3.0,12,140.52173913043478,2017
3424,48.51,6.0,744.0,95.0,3.0,9,65.08936170212766,2016
3425,779.95,0.0,814.0,98.4,0.0,17,128.0,2021
3426,789.99,1.0,50.0,96.3,2.0,15,64.0,2019
3427,29.99,0.0,33369.0,98.8,2.0,8,56.774193548387096,2015
3428,500.0,1.0,504.0,100.0,0.0,14,64.0,2018
3430,49.99,1.0,972.0,99.7,0.0,6,20.0,2013
3431,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3432,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3433,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3434,9.99,6.0,531.0,98.4,3.0,9,65.08936170212766,2016
3435,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
3436,31.79,6.0,75.0,100.0,2.0,16,138.7663551401869,2020
3437,34.95,0.0,2825.0,98.4,0.0,7,35.82608695652174,2014
3438,24.03,6.0,744.0,95.0,3.0,13,89.74946921443737,2018
3439,175.0,0.0,10644.0,99.8,2.0,13,64.0,2018
3440,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3441,80.0,0.0,609.0,100.0,0.0,8,16.0,2015
3442,392.64,1.0,2734.0,100.0,2.0,15,64.0,2019
3443,200.69,6.0,86.0,95.9,2.0,8,64.0,2015
3444,36.99,1.0,103304.0,99.3,2.0,4,16.0,2012
3445,71.95,1.0,103304.0,99.3,2.0,8,32.0,2015
3446,37.24,6.0,489.0,98.6,3.0,13,89.74946921443737,2018
3447,13.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3448,28.99,0.0,47567.0,98.3,3.0,7,16.0,2014
3449,979.85,0.0,6645.0,100.0,2.0,17,128.0,2021
3450,48.68,0.0,136774.0,98.8,2.0,7,16.0,2014
3451,42.71,0.0,136774.0,98.8,2.0,7,16.0,2014
3452,234.0,1.0,80245.0,99.7,2.0,13,64.0,2018
3453,62.97,1.0,136774.0,98.8,2.0,7,16.0,2014
3454,64.0,1.0,5679.0,99.4,2.0,7,35.82608695652174,2014
3455,99.0,1.0,12.0,100.0,0.0,10,32.0,2016
3456,9.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3457,14.5,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3458,849.99,1.0,54736.0,99.4,3.0,17,128.0,2021
3459,73.99,1.0,26.0,96.4,0.0,8,32.0,2015
3460,369.99,1.0,54736.0,99.4,3.0,15,64.0,2019
3461,52.0,1.0,3.0,100.0,0.0,8,16.0,2015
3462,898.0,0.0,15290.0,100.0,0.0,17,128.0,2021
3463,590.0,1.0,72.0,100.0,0.0,15,124.43806104129264,2019
3464,75.99,1.0,103304.0,99.3,2.0,8,16.0,2015
3465,240.69,6.0,86.0,95.9,2.0,8,128.0,2015
3466,469.95,0.0,180.0,98.0,0.0,17,177.7258064516129,2021
3468,50.99,0.0,55218.0,99.4,2.0,11,64.0,2017
3469,10.91,6.0,591.0,98.5,2.0,17,177.7258064516129,2021
3470,257.99,4.0,54736.0,99.4,3.0,13,64.0,2018
3471,265.0,1.0,60972.0,100.0,2.0,13,64.0,2018
3472,168.0,3.0,8382.0,99.5,3.0,10,32.0,2016
3473,159.98,1.0,154477.0,98.0,2.0,10,128.0,2016
3474,8.5,0.0,479.0,100.0,0.0,13,89.74946921443737,2018
3475,269.95,1.0,2414.0,98.3,2.0,14,256.0,2018
3477,819.95,0.0,2414.0,98.3,2.0,17,128.0,2021
3478,115.0,1.0,735.0,100.0,0.0,10,128.0,2016
3479,68.0,1.0,5679.0,99.4,2.0,7,35.82608695652174,2014
3480,59.95,1.0,2414.0,98.3,2.0,7,32.0,2014
3481,23.83,6.0,1569.0,96.0,3.0,7,35.82608695652174,2014
3482,79.95,3.0,82193.0,98.4,3.0,8,16.0,2015
3484,30.64,6.0,1600.0,97.2,3.0,11,92.72343149807938,2017
3486,840.0,0.0,562.0,100.0,2.0,17,128.0,2021
3487,29.99,1.0,180.0,100.0,1.0,4,32.0,2012
3488,21.99,6.0,615.0,98.2,2.0,13,89.74946921443737,2018
3489,256.99,6.0,438.0,97.4,3.0,10,78.54110612855007,2016
3490,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
3491,1.0,5.0,789.0,100.0,2.0,17,128.0,2021
3492,29.44,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3496,65.0,1.0,2680.0,99.6,2.0,7,64.0,2014
3497,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3498,1.0,5.0,789.0,100.0,2.0,17,128.0,2021
3499,9.99,6.0,531.0,98.4,3.0,10,78.54110612855007,2016
3500,140.0,1.0,551.0,100.0,0.0,11,64.0,2017
3501,301.0,1.0,530.0,100.0,0.0,13,64.0,2018
3502,749.99,0.0,52957.0,99.4,2.0,17,128.0,2021
3503,31.99,6.0,934.0,98.7,2.0,13,89.74946921443737,2018
3504,23.43,6.0,1239.0,95.9,2.0,15,124.43806104129264,2019
3505,24.99,6.0,615.0,98.2,2.0,13,89.74946921443737,2018
3507,9.99,6.0,531.0,98.4,3.0,9,65.08936170212766,2016
3510,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3511,24.52,6.0,615.0,98.2,2.0,14,177.84242424242424,2018
3512,14.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
3514,407.99,1.0,5425.0,100.0,2.0,15,256.0,2019
3515,229.99,1.0,40659.0,97.2,2.0,12,256.0,2017
3517,719.95,6.0,25277.0,100.0,2.0,16,128.0,2020
3518,310.0,1.0,405.0,100.0,2.0,14,64.0,2018
3519,312.69,6.0,86.0,95.9,2.0,11,64.0,2017
3521,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3522,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3523,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3524,104.9,1.0,552.0,100.0,0.0,8,64.0,2015
3525,79.95,2.0,82193.0,98.4,3.0,8,32.0,2015
3526,190.0,0.0,7410.0,98.5,0.0,11,92.72343149807938,2017
3527,276.29,1.0,9402.0,99.8,2.0,13,64.0,2018
3528,62.97,1.0,136774.0,98.8,2.0,7,16.0,2014
3529,194.99,5.0,67994.0,100.0,2.0,10,32.0,2016
3530,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3531,239.99,1.0,151.0,100.0,0.0,14,64.0,2018
3532,46.02,6.0,1569.0,96.0,3.0,13,89.74946921443737,2018
3534,283.0,5.0,80245.0,99.7,2.0,14,64.0,2018
3535,65.98,1.0,43217.0,99.7,2.0,7,16.0,2014
3537,59.0,1.0,8382.0,99.5,3.0,7,64.0,2014
3538,279.99,1.0,2321.0,100.0,2.0,15,64.0,2019
3539,129.0,4.0,8382.0,99.5,3.0,7,16.0,2014
3540,86.4,1.0,5679.0,99.4,2.0,10,78.54110612855007,2016
3541,110.0,1.0,62.0,91.3,0.0,11,64.0,2017
3542,27.99,0.0,564.0,100.0,0.0,4,16.0,2012
3543,31.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
3544,649.0,1.0,1626.0,100.0,2.0,15,256.0,2019
3545,39.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
3546,129.95,1.0,2414.0,98.3,2.0,11,64.0,2017
3547,110.0,1.0,1630.0,100.0,0.0,10,32.0,2016
3548,189.98,1.0,154477.0,98.0,2.0,11,64.0,2017
3549,24.48,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3550,277.3,1.0,9402.0,99.8,2.0,14,64.0,2018
3551,734.95,1.0,136774.0,98.8,2.0,17,128.0,2021
3552,308.99,3.0,54737.0,99.4,3.0,13,128.0,2018
3553,165.0,1.0,8382.0,99.5,3.0,11,256.0,2017
3554,399.99,6.0,13971.0,100.0,2.0,14,64.0,2018
3555,368.4,1.0,1382.0,100.0,2.0,15,64.0,2019
3556,132.99,1.0,4248.0,100.0,2.0,8,128.0,2015
3557,93.49,1.0,1061.0,100.0,0.0,8,32.0,2015
3558,998.95,0.0,5345.0,100.0,0.0,17,128.0,2021
3559,600.0,0.0,159.0,92.3,0.0,17,177.7258064516129,2021
3560,210.0,1.0,2721.0,100.0,2.0,7,16.0,2014
3563,20.0,1.0,5679.0,99.4,2.0,4,22.93975903614458,2012
3564,52.76,1.0,136774.0,98.8,2.0,7,16.0,2014
3565,42.71,0.0,136774.0,98.8,2.0,7,16.0,2014
3566,234.0,1.0,80245.0,99.7,2.0,13,64.0,2018
3567,283.0,5.0,80245.0,99.7,2.0,14,64.0,2018
3568,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3569,9.99,6.0,486.0,95.8,3.0,14,177.84242424242424,2018
3570,13.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3571,40.42,6.0,1569.0,96.0,3.0,13,89.74946921443737,2018
3572,16.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3574,240.69,6.0,86.0,95.9,2.0,8,128.0,2015
3575,15.19,6.0,486.0,95.8,3.0,14,177.84242424242424,2018
3577,295.98,1.0,154477.0,98.0,2.0,15,64.0,2019
3578,270.0,6.0,25231.0,99.1,2.0,9,64.0,2016
3579,32.44,0.0,136774.0,98.8,2.0,7,16.0,2014
3580,44.0,1.0,5679.0,99.4,2.0,7,35.82608695652174,2014
3581,749.99,0.0,2840.0,100.0,2.0,17,256.0,2021
3582,175.0,1.0,244.0,100.0,0.0,10,128.0,2016
3583,9.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
3584,30.51,6.0,1569.0,96.0,3.0,10,78.54110612855007,2016
3585,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3586,19.97,6.0,1543.0,96.9,3.0,12,140.52173913043478,2017
3587,312.69,6.0,86.0,95.9,2.0,11,64.0,2017
3588,14.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3589,279.0,3.0,5015.0,99.7,2.0,13,128.0,2018
3590,199.0,5.0,150646.0,99.9,2.0,9,64.0,2016
3591,163.99,1.0,7053.0,99.9,2.0,11,256.0,2017
3592,209.99,1.0,154477.0,98.0,0.0,12,256.0,2017
3593,199.0,5.0,60972.0,100.0,2.0,11,64.0,2017
3595,349.99,1.0,4026.0,100.0,2.0,12,64.0,2017
3597,200.0,0.0,2252.0,99.6,0.0,13,64.0,2018
3598,19.97,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
3599,9.99,6.0,531.0,98.4,3.0,14,177.84242424242424,2018
3600,139.0,1.0,6462.0,100.0,2.0,11,92.72343149807938,2017
3601,235.0,1.0,139.0,100.0,2.0,13,64.0,2018
3602,125.0,1.0,49.0,100.0,0.0,7,16.0,2014
3603,109.95,1.0,655.0,100.0,0.0,8,32.0,2015
3604,145.0,1.0,70.0,100.0,0.0,11,64.0,2017
3605,335.37,1.0,207.0,99.1,0.0,15,64.0,2019
3606,285.67,1.0,9402.0,99.8,2.0,14,64.0,2018
3607,819.95,0.0,2414.0,98.3,2.0,17,128.0,2021
3609,12.49,6.0,75.0,100.0,0.0,14,177.84242424242424,2018
3610,19.19,0.0,22302.0,99.9,0.0,4,22.93975903614458,2012
3611,40.0,1.0,5679.0,99.4,2.0,7,16.0,2014
3612,222.88,6.0,168.0,97.1,2.0,8,64.0,2015
3613,650.0,6.0,933.0,100.0,0.0,16,128.0,2020
3614,31.99,1.0,35681.0,98.6,2.0,6,16.0,2013
3615,44.0,1.0,5679.0,99.4,2.0,7,16.0,2014
3616,89.99,1.0,3292.0,99.6,2.0,8,128.0,2015
3617,159.0,1.0,187.0,100.0,0.0,11,64.0,2017
3618,169.95,1.0,82193.0,98.4,3.0,10,128.0,2016
3619,5.99,6.0,4275.0,97.4,2.0,17,177.7258064516129,2021
3620,148.95,1.0,103304.0,99.3,2.0,11,64.0,2017
3621,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
3622,295.98,1.0,154477.0,98.0,2.0,15,64.0,2019
3623,40.0,0.0,1903.0,100.0,0.0,7,16.0,2014
3624,25.52,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3625,825.0,1.0,2212.0,100.0,2.0,16,128.0,2020
3627,195.49,3.0,3099298.0,98.8,2.0,11,128.0,2017
3628,205.0,3.0,8382.0,99.5,3.0,9,64.0,2016
3629,224.95,1.0,82193.0,98.4,3.0,13,256.0,2018
3630,44.95,0.0,2414.0,98.3,2.0,7,32.0,2014
3631,64.95,1.0,2414.0,98.3,2.0,7,32.0,2014
3632,899.99,0.0,2840.0,100.0,2.0,17,128.0,2021
3635,249.99,5.0,36084.0,98.5,3.0,11,64.0,2017
3636,39.99,0.0,2029.0,98.6,0.0,7,16.0,2014
3637,25.0,0.0,846.0,96.5,0.0,7,16.0,2014
3638,381.0,1.0,5146.0,99.3,2.0,15,64.0,2019
3639,149.99,1.0,10144.0,100.0,2.0,11,64.0,2017
3640,425.0,1.0,7150.0,99.2,1.0,8,64.0,2015
3641,19.9,0.0,9012.0,99.8,2.0,7,64.0,2014
3642,889.95,0.0,2414.0,98.3,2.0,17,128.0,2021
3643,209.99,1.0,5965.0,98.4,2.0,13,64.0,2018
3644,15.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3645,9.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3646,12.49,6.0,75.0,100.0,0.0,14,177.84242424242424,2018
3647,15.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3648,9.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3649,14.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3650,889.95,0.0,2414.0,98.3,2.0,17,128.0,2021
3652,209.99,1.0,5965.0,98.4,2.0,13,64.0,2018
3653,99.0,1.0,2.0,100.0,0.0,8,16.0,2015
3654,35.92,6.0,744.0,95.0,3.0,14,177.84242424242424,2018
3655,38.99,6.0,744.0,95.0,3.0,7,35.82608695652174,2014
3656,714.99,0.0,54737.0,99.4,3.0,17,128.0,2021
3657,29.97,6.0,1600.0,97.2,3.0,11,92.72343149807938,2017
3658,64.95,1.0,136774.0,98.8,2.0,7,16.0,2014
3659,9.99,6.0,531.0,98.4,3.0,9,65.08936170212766,2016
3660,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3661,14.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3663,289.99,1.0,109314.0,98.5,2.0,15,64.0,2019
3664,13.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3665,247.0,5.0,1563.0,96.9,3.0,7,16.0,2014
3666,62.95,1.0,136774.0,98.8,2.0,9,16.0,2016
3667,52.5,0.0,122.0,100.0,0.0,8,64.0,2015
3668,224.99,1.0,307.0,100.0,0.0,12,64.0,2017
3669,349.0,1.0,80245.0,99.7,2.0,15,128.0,2019
3670,526.0,1.0,80245.0,99.7,2.0,15,64.0,2019
3671,44.95,2.0,266795.0,99.8,2.0,3,32.0,2011
3672,20.0,0.0,491.0,100.0,0.0,7,35.82608695652174,2014
3673,159.99,1.0,14163.0,99.4,2.0,11,64.0,2017
3674,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3675,14.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3676,36.0,1.0,5679.0,99.4,2.0,7,16.0,2014
3677,79.0,1.0,5146.0,99.3,2.0,10,32.0,2016
3678,388.81,1.0,9402.0,99.8,2.0,15,64.0,2019
3679,199.99,1.0,2038.0,100.0,0.0,10,32.0,2016
3680,189.99,2.0,3099298.0,98.8,2.0,10,256.0,2016
3681,159.99,1.0,839.0,95.5,0.0,11,64.0,2017
3682,26.0,0.0,18601.0,99.4,0.0,7,64.0,2014
3683,99.0,1.0,8484.0,99.6,2.0,8,32.0,2015
3684,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3685,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3686,20.39,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3687,95.0,1.0,16908.0,99.2,0.0,8,128.0,2015
3688,90.0,1.0,227.0,100.0,0.0,8,32.0,2015
3690,119.99,1.0,2292.0,99.1,0.0,10,128.0,2016
3691,638.99,4.0,54737.0,99.4,3.0,16,256.0,2020
3692,309.69,6.0,86.0,95.9,2.0,11,64.0,2017
3693,7.5,0.0,328.0,100.0,2.0,3,16.0,2011
3694,40.0,1.0,5679.0,99.4,2.0,7,35.82608695652174,2014
3695,485.0,1.0,170.0,100.0,0.0,15,256.0,2019
3696,499.0,0.0,516.0,100.0,2.0,17,128.0,2021
3697,243.99,1.0,7053.0,99.9,2.0,13,128.0,2018
3698,234.0,1.0,80245.0,99.7,2.0,13,64.0,2018
3699,44.96,0.0,136774.0,98.8,2.0,7,16.0,2014
3700,240.69,6.0,86.0,95.9,2.0,8,128.0,2015
3701,31.99,1.0,35681.0,98.6,2.0,6,16.0,2013
3702,249.99,1.0,1254.0,95.5,2.0,13,64.0,2018
3703,199.69,6.0,86.0,95.9,2.0,8,56.774193548387096,2015
3704,80.0,1.0,770.0,100.0,0.0,7,16.0,2014
3705,283.0,5.0,80245.0,99.7,2.0,14,64.0,2018
3706,52.0,1.0,5679.0,99.4,2.0,7,16.0,2014
3707,112.0,2.0,8382.0,99.5,3.0,10,128.0,2016
3708,14.99,0.0,879.0,100.0,0.0,6,16.0,2013
3709,37.0,0.0,425.0,100.0,0.0,7,16.0,2014
3710,149.99,1.0,33.0,100.0,0.0,11,64.0,2017
3711,549.99,5.0,36084.0,98.5,2.0,15,128.0,2019
3712,28.21,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3713,145.0,0.0,889.0,94.8,2.0,9,64.0,2016
3714,57.0,1.0,8382.0,99.5,3.0,7,16.0,2014
3715,20.36,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3716,19.99,0.0,879.0,100.0,0.0,7,16.0,2014
3717,40.57,0.0,136774.0,98.8,2.0,7,16.0,2014
3718,79.99,1.0,88.0,100.0,0.0,8,128.0,2015
3719,154.99,1.0,879.0,100.0,0.0,11,64.0,2017
3720,84.15,1.0,6199.0,99.7,2.0,10,32.0,2016
3721,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3722,84.15,1.0,6199.0,99.7,2.0,10,32.0,2016
3723,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3724,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
3725,21.25,6.0,1543.0,96.9,3.0,12,140.52173913043478,2017
3726,20.36,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3727,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3728,19.99,0.0,879.0,100.0,0.0,7,16.0,2014
3729,40.57,0.0,136774.0,98.8,2.0,7,16.0,2014
3730,79.99,1.0,88.0,100.0,0.0,8,128.0,2015
3731,154.99,1.0,879.0,100.0,0.0,11,64.0,2017
3732,20.0,1.0,5680.0,99.4,2.0,6,16.0,2013
3733,275.0,6.0,866.0,100.0,0.0,8,16.0,2015
3734,111.0,1.0,21989.0,99.8,3.0,10,128.0,2016
3735,9.99,6.0,531.0,98.4,3.0,13,89.74946921443737,2018
3736,14.49,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3737,14.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3738,16.14,6.0,486.0,95.8,3.0,13,89.74946921443737,2018
3739,49.99,1.0,44652.0,99.8,2.0,7,16.0,2014
3740,26.99,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3741,75.0,1.0,3817.0,100.0,2.0,7,64.0,2014
3743,59.95,0.0,2414.0,98.3,2.0,10,32.0,2016
3744,55.25,1.0,132906.0,99.8,2.0,7,64.0,2014
3745,209.99,2.0,1938.0,99.4,2.0,10,256.0,2016
3746,75.0,1.0,136.0,100.0,2.0,7,16.0,2014
3747,312.69,6.0,86.0,95.9,2.0,11,64.0,2017
3748,26.34,0.0,13665.0,99.8,0.0,6,16.0,2013
3750,21.17,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
3751,53.57,6.0,1569.0,96.0,3.0,13,89.74946921443737,2018
3752,27.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
3755,89.99,1.0,3330.0,100.0,2.0,7,64.0,2014
3756,280.0,5.0,80245.0,99.7,2.0,13,64.0,2018
3757,40.0,1.0,3.0,100.0,0.0,6,16.0,2013
3758,99.95,3.0,332290.0,98.4,3.0,8,128.0,2015
3759,110.0,1.0,88.0,100.0,0.0,7,64.0,2014
3760,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3761,9.99,6.0,531.0,98.4,3.0,10,78.54110612855007,2016
3762,948.99,5.0,22342.0,98.0,1.0,16,128.0,2020
3764,24.52,6.0,744.0,95.0,3.0,14,177.84242424242424,2018
3765,389.97,3.0,96970.0,98.5,2.0,14,512.0,2018
3766,42.4,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3767,119.99,1.0,5587.0,100.0,0.0,8,16.0,2015
3768,72.99,1.0,35681.0,98.6,2.0,7,64.0,2014
3769,339.99,2.0,54737.0,99.4,3.0,14,256.0,2018
3770,19.97,6.0,1600.0,97.2,3.0,14,177.84242424242424,2018
3771,29.99,0.0,53.0,100.0,0.0,7,16.0,2014
3772,450.0,1.0,404.0,99.7,0.0,15,64.0,2019
3773,226.99,1.0,54737.0,99.4,3.0,12,64.0,2017
3774,155.99,6.0,647.0,97.9,3.0,8,56.774193548387096,2015
3775,999.99,0.0,2840.0,100.0,2.0,17,128.0,2021
3776,348.49,2.0,3099299.0,98.8,2.0,15,64.0,2019
3777,150.0,1.0,125.0,100.0,0.0,7,16.0,2014
3778,209.95,1.0,103304.0,99.3,2.0,11,64.0,2017
3779,40.0,0.0,4.0,100.0,0.0,6,32.0,2013
3780,113.99,1.0,268517.0,99.8,2.0,8,32.0,2015
3781,38.95,1.0,2752.0,100.0,0.0,6,16.0,2013
3782,56.0,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3783,42.71,0.0,136774.0,98.8,2.0,7,16.0,2014
3784,879.99,1.0,54737.0,99.4,3.0,17,256.0,2021
3785,22.99,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
3786,23.99,6.0,615.0,98.2,2.0,13,89.74946921443737,2018
3787,108.0,1.0,109.0,97.7,0.0,10,32.0,2016
3788,875.0,2.0,8382.0,99.5,3.0,17,128.0,2021
3790,119.99,1.0,3330.0,100.0,2.0,8,64.0,2015
3791,864.95,0.0,28707.0,100.0,2.0,17,128.0,2021
3792,169.99,1.0,53331.0,100.0,0.0,11,64.0,2017
3793,129.99,5.0,17921.0,99.0,2.0,8,64.0,2015
3794,134.99,4.0,119432.0,99.3,2.0,8,32.0,2015
3795,49.0,0.0,13.0,100.0,0.0,7,64.0,2014
3796,13.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3797,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3798,14.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3799,14.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3800,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3801,19.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
3802,64.0,1.0,5680.0,99.4,2.0,8,56.774193548387096,2015
3803,9.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3804,309.95,1.0,28761.0,99.8,2.0,13,128.0,2018
3805,22.99,6.0,615.0,98.2,2.0,13,89.74946921443737,2018
3806,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3807,429.0,1.0,93.0,100.0,0.0,14,64.0,2018
3808,27.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
3811,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3813,14.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
3814,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3815,76.99,3.0,127726.0,95.6,2.0,7,16.0,2014
3816,16.98,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3817,17.99,6.0,615.0,98.2,2.0,13,89.74946921443737,2018
3818,199.99,1.0,4256.0,100.0,2.0,13,64.0,2018
3819,25.31,6.0,1600.0,97.2,3.0,12,140.52173913043478,2017
3820,200.0,1.0,5233.0,100.0,0.0,10,128.0,2016
3821,109.0,1.0,924.0,100.0,2.0,7,16.0,2014
3822,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
3823,25.19,1.0,14692.0,100.0,2.0,3,16.0,2011
3824,234.0,1.0,80245.0,99.7,2.0,13,64.0,2018
3825,62.97,1.0,136774.0,98.8,2.0,7,16.0,2014
3826,9.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3827,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3828,240.69,6.0,86.0,95.9,2.0,8,128.0,2015
3829,283.0,5.0,80245.0,99.7,2.0,14,64.0,2018
3830,219.65,6.0,56.0,100.0,2.0,8,64.0,2015
3831,32.99,1.0,35681.0,98.6,2.0,6,16.0,2013
3832,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
3833,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
3834,72.99,1.0,35681.0,98.6,2.0,7,64.0,2014
3835,269.99,1.0,224587.0,99.2,2.0,14,256.0,2018
3836,16.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3837,16.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3838,464.66,6.0,56.0,100.0,2.0,13,128.0,2018
3839,25.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
3840,294.69,1.0,2734.0,100.0,2.0,14,64.0,2018
3844,270.0,0.0,2252.0,99.6,0.0,15,64.0,2019
3846,659.99,3.0,10647.0,98.9,2.0,15,124.43806104129264,2019
3847,26.55,6.0,744.0,95.0,3.0,7,35.82608695652174,2014
3848,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
3849,65.0,0.0,1117.0,100.0,0.0,10,78.54110612855007,2016
3850,229.49,4.0,3099300.0,98.8,2.0,11,128.0,2017
3851,385.0,1.0,2537.0,96.7,0.0,16,138.7663551401869,2020
3852,187.99,3.0,54737.0,99.4,3.0,10,32.0,2016
3853,45.41,6.0,744.0,95.0,3.0,7,35.82608695652174,2014
3854,193.95,1.0,103304.0,99.3,2.0,10,128.0,2016
3855,56.0,1.0,5680.0,99.4,2.0,7,64.0,2014
3856,220.0,1.0,21989.0,99.8,3.0,14,64.0,2018
3857,410.0,0.0,889.0,94.8,2.0,16,64.0,2020
3860,209.99,2.0,1938.0,99.4,2.0,10,256.0,2016
3861,38.4,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3862,57.6,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3863,438.95,5.0,25277.0,100.0,2.0,15,64.0,2019
3864,40.0,1.0,74.0,97.5,0.0,6,16.0,2013
3865,239.0,0.0,557.0,98.4,0.0,9,64.0,2016
3866,89.99,1.0,48303.0,99.6,2.0,7,64.0,2014
